Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sunflower,2013,Kharif     ,UTTARAKHAND,40.0,39,1735.4,5779.6,10.8,0.992
Tobacco,2013,Whole Year ,UTTARAKHAND,6.0,22,1735.4,866.94,1.62,3.67
Turmeric,2013,Whole Year ,UTTARAKHAND,702.0,1317,1735.4,101431.98,189.54,1.918
Urad,2013,Kharif     ,UTTARAKHAND,11132.0,8839,1735.4,1608462.68,3005.64,0.793076923
Urad,2013,Summer     ,UTTARAKHAND,66.0,27,1735.4,9536.34,17.82,0.41
Wheat,2013,Rabi       ,UTTARAKHAND,343637.0,848134,1735.4,49652110.13,92781.99,1.978461538
other oilseeds,2013,Kharif     ,UTTARAKHAND,61.0,36,1735.4,8813.89,16.47,0.6
other oilseeds,2013,Rabi       ,UTTARAKHAND,494.0,232,1735.4,71378.06,133.38,0.474
Arhar/Tur,2013,Rabi       ,JHARKHAND,39731.0,57154,1253.6,5740732.19,10727.37,1.660869565
Gram,2013,Rabi       ,JHARKHAND,38021.0,39216,1253.6,5493654.29,10265.67,0.990416667
Maize,2013,Autumn     ,JHARKHAND,85854.0,136388,1253.6,12405044.46,23180.58,1.467916667
Masoor,2013,Rabi       ,JHARKHAND,10592.0,8773,1253.6,1530438.08,2859.84,0.774444444
Onion,2013,Rabi       ,JHARKHAND,3640.0,24604,1253.6,525943.6,982.8,21.76956522
Potato,2013,Rabi       ,JHARKHAND,17421.0,102216,1253.6,2517160.29,4703.67,6.32375
Potato,2013,Winter     ,JHARKHAND,22552.0,155407,1253.6,3258538.48,6089.04,7.315
Ragi,2013,Autumn     ,JHARKHAND,22202.0,16373,1253.6,3207966.98,5994.54,1.137222222
Rapeseed &Mustard,2013,Rabi       ,JHARKHAND,31770.0,32147,1253.6,4590447.3,8577.9,0.986521739
Rice,2013,Autumn     ,JHARKHAND,154068.0,131682,1253.6,22261285.32,41598.36,0.854782609
Rice,2013,Winter     ,JHARKHAND,933073.0,1366639,1253.6,134819717.8,251929.71,1.422083333
Sugarcane,2013,Whole Year ,JHARKHAND,998.0,56340,1253.6,144201.02,269.46,49.495
Wheat,2013,Rabi       ,JHARKHAND,73527.0,106208,1253.6,10623916.23,19852.29,1.550416667
Arhar/Tur,2014,Kharif     ,BIHAR,19851.0,28542,1061.0,2996706.96,6550.83,1.456756757
Bajra,2014,Kharif     ,BIHAR,3288.0,3729,1061.0,496356.48,1085.04,1.117142857
Barley,2014,Rabi       ,BIHAR,12112.0,13434,1061.0,1828427.52,3996.96,1.101034483
Castor seed,2014,Kharif     ,BIHAR,96.0,92,1061.0,14492.16,31.68,0.9875
Gram,2014,Rabi       ,BIHAR,60002.0,57490,1061.0,9057901.92,19800.66,0.941333333
Groundnut,2014,Kharif     ,BIHAR,574.0,587,1061.0,86651.04,189.42,1.017142857
Horse-gram,2014,Kharif     ,BIHAR,8318.0,7960,1061.0,1255685.28,2744.94,0.964736842
Jowar,2014,Kharif     ,BIHAR,1451.0,1550,1061.0,219042.96,478.83,1.075
Jute,2014,Kharif     ,BIHAR,94801.0,1418710,1061.0,14311158.96,31284.33,14.64727273
Khesari,2014,Rabi       ,BIHAR,60661.0,60055,1061.0,9157384.56,20018.13,0.885428571
Linseed,2014,Rabi       ,BIHAR,16439.0,14155,1061.0,2481631.44,5424.87,0.864705882
Maize,2014,Autumn     ,BIHAR,277416.0,825146,1061.0,41878719.36,91547.28,2.717368421
Maize,2014,Rabi       ,BIHAR,251716.0,913784,1061.0,37999047.36,83066.28,3.269705882
Maize,2014,Summer     ,BIHAR,177386.0,739815,1061.0,26778190.56,58537.38,3.988378378
Masoor,2014,Rabi       ,BIHAR,152912.0,140063,1061.0,23083595.52,50460.96,0.826315789
Mesta,2014,Kharif     ,BIHAR,16370.0,218409,1061.0,2471215.2,5402.1,13.15894737
Moong(Green Gram),2014,Kharif     ,BIHAR,11016.0,9232,1061.0,1662975.36,3635.28,0.7175
Moong(Green Gram),2014,Summer     ,BIHAR,156699.0,90725,1061.0,23655281.04,51710.67,0.638918919
Other  Rabi pulses,2014,Rabi       ,BIHAR,1049.0,1049,1061.0,158357.04,346.17,1.0
Other Kharif pulses,2014,Kharif     ,BIHAR,2706.0,2143,1061.0,408497.76,892.98,0.850833333
Peas & beans (Pulses),2014,Rabi       ,BIHAR,17142.0,17313,1061.0,2587756.32,5656.86,0.989459459
Ragi,2014,Kharif     ,BIHAR,6678.0,9843,1061.0,1008110.88,2203.74,1.402692308
Rapeseed &Mustard,2014,Rabi       ,BIHAR,84445.0,92891,1061.0,12747817.2,27866.85,1.041891892
Rice,2014,Autumn     ,BIHAR,581128.0,1010341,1061.0,87727082.88,191772.24,1.738965517
Rice,2014,Summer     ,BIHAR,82265.0,181555,1061.0,12418724.4,27147.45,1.971764706
Rice,2014,Winter     ,BIHAR,2599981.0,7049728,1061.0,392493131.8,857993.73,2.625263158
Safflower,2014,Rabi       ,BIHAR,102.0,82,1061.0,15397.92,33.66,0.9
Sannhamp,2014,Kharif     ,BIHAR,1362.0,1096,1061.0,205607.52,449.46,0.821176471
Sesamum,2014,Kharif     ,BIHAR,2926.0,2558,1061.0,441708.96,965.58,0.899259259
Small millets,2014,Kharif     ,BIHAR,2612.0,1978,1061.0,394307.52,861.96,0.7895
Sugarcane,2014,Whole Year ,BIHAR,254338.0,15498951,1061.0,38394864.48,83931.54,64.80361111
Sunflower,2014,Rabi       ,BIHAR,11645.0,16642,1061.0,1757929.2,3842.85,1.402173913
Tobacco,2014,Whole Year ,BIHAR,10593.0,18669,1061.0,1599119.28,3495.69,1.788333333
Urad,2014,Kharif     ,BIHAR,15725.0,14355,1061.0,2373846.0,5189.25,0.917407407
Wheat,2014,Rabi       ,BIHAR,2154423.0,3570211,1061.0,325231696.1,710959.59,1.676315789
Arhar/Tur,2014,Kharif     ,CHHATTISGARH,55306.0,35064,1274.7,8348993.76,18250.98,0.592962963
Bajra,2014,Kharif     ,CHHATTISGARH,146.0,91,1274.7,22040.16,48.18,0.518333333
Bajra,2014,Whole Year ,CHHATTISGARH,1065.0,39983,1274.7,160772.4,351.45,36.92791667
Barley,2014,Rabi       ,CHHATTISGARH,2503.0,2703,1274.7,377852.88,825.99,1.163636364
Castor seed,2014,Rabi       ,CHHATTISGARH,48.0,14,1274.7,7246.08,15.84,0.234
Coconut ,2014,Whole Year ,CHHATTISGARH,59.0,0,1274.7,8906.64,19.47,0.0
Coriander,2014,Whole Year ,CHHATTISGARH,2240.0,651,1274.7,338150.4,739.2,0.2684
Cotton(lint),2014,Whole Year ,CHHATTISGARH,59.0,75,1274.7,8906.64,19.47,0.976666667
Dry chillies,2014,Whole Year ,CHHATTISGARH,6891.0,3576,1274.7,1040265.36,2274.03,0.496666667
Garlic,2014,Whole Year ,CHHATTISGARH,1064.0,2824,1274.7,160621.44,351.12,2.71
Ginger,2014,Whole Year ,CHHATTISGARH,1757.0,2188,1274.7,265236.72,579.81,1.637142857
Gram,2014,Rabi       ,CHHATTISGARH,293263.0,311152,1274.7,44270982.48,96776.79,1.113076923
Groundnut,2014,Kharif     ,CHHATTISGARH,29095.0,40762,1274.7,4392181.2,9601.35,1.434285714
Horse-gram,2014,Kharif     ,CHHATTISGARH,43859.0,13849,1274.7,6620954.64,14473.47,0.324347826
Horse-gram,2014,Rabi       ,CHHATTISGARH,1399.0,417,1274.7,211193.04,461.67,0.294166667
Jowar,2014,Whole Year ,CHHATTISGARH,5000.0,4230,1274.7,754800.0,1650.0,0.836666667
Jute,2014,Kharif     ,CHHATTISGARH,139.0,0,1274.7,20983.44,45.87,0.0
Khesari,2014,Rabi       ,CHHATTISGARH,338202.0,297877,1274.7,51054973.92,111606.66,0.924347826
Linseed,2014,Rabi       ,CHHATTISGARH,27398.0,11178,1274.7,4136002.08,9041.34,0.40125
Maize,2014,Kharif     ,CHHATTISGARH,125074.0,235014,1274.7,18881171.04,41274.42,1.803333333
Masoor,2014,Rabi       ,CHHATTISGARH,15947.0,5427,1274.7,2407359.12,5262.51,0.327391304
Mesta,2014,Kharif     ,CHHATTISGARH,1133.0,2059,1274.7,171037.68,373.89,1.97
Moong(Green Gram),2014,Kharif     ,CHHATTISGARH,8803.0,2534,1274.7,1328900.88,2904.99,0.271481481
Moong(Green Gram),2014,Rabi       ,CHHATTISGARH,7622.0,1621,1274.7,1150617.12,2515.26,0.231304348
Niger seed,2014,Kharif     ,CHHATTISGARH,63559.0,11349,1274.7,9594866.64,20974.47,0.205882353
Onion,2014,Whole Year ,CHHATTISGARH,4808.0,42902,1274.7,725815.68,1586.64,8.960869565
Other  Rabi pulses,2014,Rabi       ,CHHATTISGARH,2717.0,380,1274.7,410158.32,896.61,0.184090909
Other Kharif pulses,2014,Kharif     ,CHHATTISGARH,9957.0,1827,1274.7,1503108.72,3285.81,0.247692308
Peas & beans (Pulses),2014,Rabi       ,CHHATTISGARH,13343.0,5154,1274.7,2014259.28,4403.19,0.3672
Potato,2014,Kharif     ,CHHATTISGARH,1995.0,11894,1274.7,301165.2,658.35,6.859166667
Potato,2014,Rabi       ,CHHATTISGARH,10522.0,62732,1274.7,1588401.12,3472.26,6.647727273
Ragi,2014,Kharif     ,CHHATTISGARH,7640.0,1987,1274.7,1153334.4,2521.2,0.235
Rapeseed &Mustard,2014,Rabi       ,CHHATTISGARH,46564.0,24586,1274.7,7029301.44,15366.12,0.51037037
Rice,2014,Kharif     ,CHHATTISGARH,4035700.0,7977746,1274.7,609229272.0,1331781.0,1.92962963
Safflower,2014,Rabi       ,CHHATTISGARH,1329.0,393,1274.7,200625.84,438.57,0.321818182
Sannhamp,2014,Kharif     ,CHHATTISGARH,1403.0,472,1274.7,211796.88,462.99,0.3145
Sesamum,2014,Kharif     ,CHHATTISGARH,17517.0,7918,1274.7,2644366.32,5780.61,0.44962963
Small millets,2014,Kharif     ,CHHATTISGARH,116185.0,27670,1274.7,17539287.6,38341.05,0.24
Soyabean,2014,Kharif     ,CHHATTISGARH,102811.0,50070,1274.7,15520348.56,33927.63,0.799565217
Sugarcane,2014,Whole Year ,CHHATTISGARH,12453.0,76149,1274.7,1879904.88,4109.49,6.040869565
Sunflower,2014,Kharif     ,CHHATTISGARH,2883.0,1001,1274.7,435217.68,951.39,0.370526316
Sweet potato,2014,Whole Year ,CHHATTISGARH,2553.0,13977,1274.7,385400.88,842.49,5.429230769
Tobacco,2014,Whole Year ,CHHATTISGARH,33.0,16,1274.7,4981.68,10.89,0.625
Turmeric,2014,Whole Year ,CHHATTISGARH,1880.0,1621,1274.7,283804.8,620.4,1.030416667
Urad,2014,Kharif     ,CHHATTISGARH,92613.0,29233,1274.7,13980858.48,30562.29,0.335555556
Urad,2014,Rabi       ,CHHATTISGARH,3256.0,863,1274.7,491525.76,1074.48,0.272380952
Wheat,2014,Rabi       ,CHHATTISGARH,103195.0,153321,1274.7,15578317.2,34054.35,1.745384615
Arhar/Tur,2014,Kharif     ,HIMACHAL PRADESH,20.0,7,1019.9,3019.2,6.6,0.243333333
Bajra,2014,Kharif     ,HIMACHAL PRADESH,657.0,342,1019.9,99180.72,216.81,0.518
Barley,2014,Rabi       ,HIMACHAL PRADESH,20374.0,36473,1019.9,3075659.04,6723.42,1.818181818
Coriander,2014,Rabi       ,HIMACHAL PRADESH,172.0,53,1019.9,25965.12,56.76,0.24
Cotton(lint),2014,Kharif     ,HIMACHAL PRADESH,4.0,2,1019.9,603.84,1.32,0.39
Dry chillies,2014,Kharif     ,HIMACHAL PRADESH,466.0,151,1019.9,70347.36,153.78,0.335
Garlic,2014,Rabi       ,HIMACHAL PRADESH,4608.0,6519,1019.9,695623.68,1520.64,1.084
Ginger,2014,Kharif     ,HIMACHAL PRADESH,2144.0,14712,1019.9,323658.24,707.52,6.611
Gram,2014,Rabi       ,HIMACHAL PRADESH,399.0,357,1019.9,60233.04,131.67,0.813333333
Groundnut,2014,Kharif     ,HIMACHAL PRADESH,44.0,28,1019.9,6642.24,14.52,0.7175
Horse-gram,2014,Kharif     ,HIMACHAL PRADESH,1472.0,607,1019.9,222213.12,485.76,0.375
Linseed,2014,Rabi       ,HIMACHAL PRADESH,680.0,163,1019.9,102652.8,224.4,0.235
Maize,2014,Kharif     ,HIMACHAL PRADESH,289204.0,503715,1019.9,43658235.84,95437.32,1.985
Masoor,2014,Rabi       ,HIMACHAL PRADESH,477.0,300,1019.9,72007.92,157.41,0.604444444
Moong(Green Gram),2014,Kharif     ,HIMACHAL PRADESH,222.0,97,1019.9,33513.12,73.26,0.485714286
Moth,2014,Kharif     ,HIMACHAL PRADESH,14.0,4,1019.9,2113.44,4.62,0.246666667
Onion,2014,Rabi       ,HIMACHAL PRADESH,806.0,7600,1019.9,121673.76,265.98,9.471
Other Kharif pulses,2014,Kharif     ,HIMACHAL PRADESH,6180.0,5244,1019.9,932932.8,2039.4,0.843333333
Peas & beans (Pulses),2014,Kharif     ,HIMACHAL PRADESH,1361.0,1693,1019.9,205456.56,449.13,1.296666667
Peas & beans (Pulses),2014,Rabi       ,HIMACHAL PRADESH,2040.0,597,1019.9,307958.4,673.2,0.3275
Potato,2014,Kharif     ,HIMACHAL PRADESH,6548.0,65364,1019.9,988486.08,2160.84,10.461
Potato,2014,Rabi       ,HIMACHAL PRADESH,3551.0,23045,1019.9,536058.96,1171.83,4.698
Ragi,2014,Kharif     ,HIMACHAL PRADESH,1908.0,1895,1019.9,288031.68,629.64,0.828571429
Rapeseed &Mustard,2014,Rabi       ,HIMACHAL PRADESH,8626.0,4723,1019.9,1302180.96,2846.58,0.491818182
Rice,2014,Kharif     ,HIMACHAL PRADESH,72380.0,116365,1019.9,10926484.8,23885.4,1.72
Sesamum,2014,Kharif     ,HIMACHAL PRADESH,1998.0,649,1019.9,301618.08,659.34,0.348888889
Small millets,2014,Kharif     ,HIMACHAL PRADESH,4122.0,2987,1019.9,622257.12,1360.26,0.738571429
Soyabean,2014,Kharif     ,HIMACHAL PRADESH,633.0,934,1019.9,95557.68,208.89,1.288571429
Sugarcane,2014,Whole Year ,HIMACHAL PRADESH,1600.0,36681,1019.9,241536.0,528.0,26.19142857
Tobacco,2014,Kharif     ,HIMACHAL PRADESH,0.8,2,1019.9,120.768,0.264,1.435
Turmeric,2014,Kharif     ,HIMACHAL PRADESH,256.0,143,1019.9,38645.76,84.48,0.512857143
Urad,2014,Kharif     ,HIMACHAL PRADESH,7342.0,3396,1019.9,1108348.32,2422.86,0.453636364
Wheat,2014,Rabi       ,HIMACHAL PRADESH,345548.0,639209,1019.9,52163926.08,114030.84,1.846666667
Arhar/Tur,2014,Kharif     ,PUNJAB,2600.0,2390,382.7,392496.0,858.0,0.877777778
Barley,2014,Rabi       ,PUNJAB,11000.0,39400,382.7,1660560.0,3630.0,3.538888889
Cotton(lint),2014,Kharif     ,PUNJAB,420000.0,1342000,382.7,63403200.0,138600.0,3.324444444
Gram,2014,Rabi       ,PUNJAB,1800.0,1950,382.7,271728.0,594.0,1.102222222
Groundnut,2014,Kharif     ,PUNJAB,1400.0,2600,382.7,211344.0,462.0,1.86
Guar seed,2014,Kharif     ,PUNJAB,28200.0,21200,382.7,4257072.0,9306.0,0.93875
Maize,2014,Kharif     ,PUNJAB,126000.0,460000,382.7,19020960.0,41580.0,3.918571429
Masoor,2014,Rabi       ,PUNJAB,800.0,470,382.7,120768.0,264.0,0.575
Moong(Green Gram),2014,Kharif     ,PUNJAB,3700.0,3100,382.7,558552.0,1221.0,0.921818182
Peas & beans (Pulses),2014,Rabi       ,PUNJAB,2200.0,2560,382.7,332112.0,726.0,1.156
Rapeseed &Mustard,2014,Rabi       ,PUNJAB,31000.0,38700,382.7,4679760.0,10230.0,1.261052632
Rice,2014,Kharif     ,PUNJAB,2894000.0,11107000,382.7,436878240.0,955020.0,3.728181818
Sesamum,2014,Kharif     ,PUNJAB,4700.0,1400,382.7,709512.0,1551.0,0.27
Sugarcane,2014,Whole Year ,PUNJAB,94000.0,7039000,382.7,14190240.0,31020.0,77.41266667
Urad,2014,Kharif     ,PUNJAB,2200.0,1210,382.7,332112.0,726.0,0.523333333
Wheat,2014,Rabi       ,PUNJAB,3505000.0,15050000,382.7,529114800.0,1156650.0,4.174090909
Arhar/Tur,2014,Kharif     ,TELANGANA,219791.0,108665,746.4,33179649.36,72531.03,0.497777778
Arhar/Tur,2014,Rabi       ,TELANGANA,878.0,614,746.4,132542.88,289.74,0.528571429
Bajra,2014,Kharif     ,TELANGANA,1975.0,1851,746.4,298146.0,651.75,0.848
Bajra,2014,Rabi       ,TELANGANA,9243.0,8659,746.4,1395323.28,3050.19,0.923333333
Banana,2014,Kharif     ,TELANGANA,1707.0,71988,746.4,257688.72,563.31,42.26375
Cashewnut,2014,Kharif     ,TELANGANA,4089.0,2290,746.4,617275.44,1349.37,0.57
Castor seed,2014,Kharif     ,TELANGANA,49717.0,28724,746.4,7505278.32,16406.61,0.474285714
Castor seed,2014,Rabi       ,TELANGANA,1000.0,576,746.4,150960.0,330.0,0.5025
Coconut ,2014,Whole Year ,TELANGANA,439.0,9265095,746.4,66271.44,144.87,21105.0
Coriander,2014,Whole Year ,TELANGANA,1597.0,382,746.4,241083.12,527.01,0.241428571
Cotton(lint),2014,Kharif     ,TELANGANA,1662925.0,3583327,746.4,251035158.0,548765.25,2.068888889
Cowpea(Lobia),2014,Kharif     ,TELANGANA,1642.0,1511,746.4,247876.32,541.86,0.94
Cowpea(Lobia),2014,Rabi       ,TELANGANA,8538.0,8385,746.4,1288896.48,2817.54,0.97
Dry chillies,2014,Kharif     ,TELANGANA,55485.0,180323,746.4,8376015.6,18310.05,2.612222222
Dry chillies,2014,Rabi       ,TELANGANA,17789.0,72937,746.4,2685427.44,5870.37,4.2025
Ginger,2014,Kharif     ,TELANGANA,2186.0,16540,746.4,329998.56,721.38,7.78
Gram,2014,Rabi       ,TELANGANA,59337.0,81277,746.4,8957513.52,19581.21,1.283333333
Groundnut,2014,Kharif     ,TELANGANA,12402.0,21533,746.4,1872205.92,4092.66,1.36125
Groundnut,2014,Rabi       ,TELANGANA,142396.0,273702,746.4,21496100.16,46990.68,1.85
Horse-gram,2014,Kharif     ,TELANGANA,529.0,274,746.4,79857.84,174.57,0.51
Horse-gram,2014,Rabi       ,TELANGANA,1778.0,679,746.4,268406.88,586.74,0.39375
Jowar,2014,Kharif     ,TELANGANA,42616.0,46996,746.4,6433311.36,14063.28,0.885555556
Jowar,2014,Rabi       ,TELANGANA,36385.0,36271,746.4,5492679.6,12007.05,0.974444444
Linseed,2014,Rabi       ,TELANGANA,45.0,18,746.4,6793.2,14.85,0.4
Maize,2014,Kharif     ,TELANGANA,521865.0,1408615,746.4,78780740.4,172215.45,2.935555556
Maize,2014,Rabi       ,TELANGANA,169606.0,899436,746.4,25603721.76,55969.98,4.993333333
Masoor,2014,Rabi       ,TELANGANA,54.0,21,746.4,8151.84,17.82,0.39
Mesta,2014,Kharif     ,TELANGANA,7.0,50,746.4,1056.72,2.31,7.14
Mesta,2014,Rabi       ,TELANGANA,170.0,1205,746.4,25663.2,56.1,7.09
Moong(Green Gram),2014,Kharif     ,TELANGANA,69848.0,34548,746.4,10544254.08,23049.84,0.47
Moong(Green Gram),2014,Rabi       ,TELANGANA,17504.0,10306,746.4,2642403.84,5776.32,0.59625
Onion,2014,Kharif     ,TELANGANA,5552.0,86305,746.4,838129.92,1832.16,15.05142857
Onion,2014,Rabi       ,TELANGANA,8367.0,228542,746.4,1263082.32,2761.11,26.84555556
Other  Rabi pulses,2014,Rabi       ,TELANGANA,107.0,141,746.4,16152.72,35.31,1.11
Other Kharif pulses,2014,Kharif     ,TELANGANA,146.0,75,746.4,22040.16,48.18,0.603333333
Potato,2014,Kharif     ,TELANGANA,9.0,173,746.4,1358.64,2.97,19.22
Potato,2014,Rabi       ,TELANGANA,3037.0,41069,746.4,458465.52,1002.21,14.92
Ragi,2014,Kharif     ,TELANGANA,1196.0,1333,746.4,180548.16,394.68,1.38
Ragi,2014,Rabi       ,TELANGANA,331.0,415,746.4,49967.76,109.23,1.2675
Rapeseed &Mustard,2014,Rabi       ,TELANGANA,2254.0,3962,746.4,340263.84,743.82,1.62
Rice,2014,Kharif     ,TELANGANA,920307.0,2854873,746.4,138929544.7,303701.31,2.958888889
Rice,2014,Rabi       ,TELANGANA,495113.0,1690109,746.4,74742258.48,163387.29,3.332222222
Safflower,2014,Rabi       ,TELANGANA,4155.0,3100,746.4,627238.8,1371.15,0.752
Sesamum,2014,Kharif     ,TELANGANA,5480.0,1087,746.4,827260.8,1808.4,0.20125
Sesamum,2014,Rabi       ,TELANGANA,18324.0,8565,746.4,2766191.04,6046.92,0.421428571
Small millets,2014,Kharif     ,TELANGANA,134.0,85,746.4,20228.64,44.22,0.63
Soyabean,2014,Kharif     ,TELANGANA,242517.0,262188,746.4,36610366.32,80030.61,1.067142857
Soyabean,2014,Rabi       ,TELANGANA,122.0,165,746.4,18417.12,40.26,1.185
Sugarcane,2014,Kharif     ,TELANGANA,38139.0,3343035,746.4,5757463.44,12585.87,83.8575
Sunflower,2014,Kharif     ,TELANGANA,1369.0,1395,746.4,206664.24,451.77,1.013333333
Sunflower,2014,Rabi       ,TELANGANA,17002.0,24272,746.4,2566621.92,5610.66,1.321111111
Sweet potato,2014,Kharif     ,TELANGANA,7.0,55,746.4,1056.72,2.31,7.9
Sweet potato,2014,Rabi       ,TELANGANA,96.0,744,746.4,14492.16,31.68,7.745
Tobacco,2014,Kharif     ,TELANGANA,1534.0,3466,746.4,231572.64,506.22,3.016666667
Tobacco,2014,Rabi       ,TELANGANA,4551.0,12509,746.4,687018.96,1501.83,2.82125
Turmeric,2014,Kharif     ,TELANGANA,43470.0,216236,746.4,6562231.2,14345.1,4.693333333
Urad,2014,Kharif     ,TELANGANA,19851.0,13022,746.4,2996706.96,6550.83,0.66875
Urad,2014,Rabi       ,TELANGANA,8164.0,3316,746.4,1232437.44,2694.12,0.41
Wheat,2014,Rabi       ,TELANGANA,5828.0,6929,746.4,879794.88,1923.24,1.156
other oilseeds,2014,Kharif     ,TELANGANA,3475.0,92269,746.4,524586.0,1146.75,13.84
Arhar/Tur,2014,Kharif     ,UTTARAKHAND,3150.0,2854,1287.4,475524.0,1039.5,0.7825
Bajra,2014,Kharif     ,UTTARAKHAND,2.0,2,1287.4,301.92,0.66,1.0
Barley,2014,Rabi       ,UTTARAKHAND,21054.0,24800,1287.4,3178311.84,6947.82,1.170769231
Garlic,2014,Kharif     ,UTTARAKHAND,2081.0,24774,1287.4,314147.76,686.73,11.075
Garlic,2014,Whole Year ,UTTARAKHAND,2926.0,20380,1287.4,441708.96,965.58,6.896086957
Gram,2014,Rabi       ,UTTARAKHAND,601.0,514,1287.4,90726.96,198.33,0.771
Groundnut,2014,Kharif     ,UTTARAKHAND,1185.0,1306,1287.4,178887.6,391.05,1.068333333
Horse-gram,2014,Kharif     ,UTTARAKHAND,12109.0,9783,1287.4,1827974.64,3995.97,0.807272727
Linseed,2014,Rabi       ,UTTARAKHAND,2.0,1,1287.4,301.92,0.66,0.5
Maize,2014,Kharif     ,UTTARAKHAND,23757.0,49135,1287.4,3586356.72,7839.81,1.822307692
Maize,2014,Summer     ,UTTARAKHAND,36.0,80,1287.4,5434.56,11.88,2.205
Masoor,2014,Rabi       ,UTTARAKHAND,10417.0,7352,1287.4,1572550.32,3437.61,0.679230769
Moong(Green Gram),2014,Kharif     ,UTTARAKHAND,17.0,10,1287.4,2566.32,5.61,0.843333333
Moong(Green Gram),2014,Summer     ,UTTARAKHAND,17.0,9,1287.4,2566.32,5.61,0.75
Moth,2014,Kharif     ,UTTARAKHAND,37.0,16,1287.4,5585.52,12.21,0.43
Onion,2014,Whole Year ,UTTARAKHAND,2825.0,14786,1287.4,426462.0,932.25,5.744166667
Other  Rabi pulses,2014,Rabi       ,UTTARAKHAND,6.0,5,1287.4,905.76,1.98,0.9175
Other Cereals,2014,Kharif     ,UTTARAKHAND,1209.0,587,1287.4,182510.64,398.97,0.498333333
Other Cereals,2014,Rabi       ,UTTARAKHAND,603.0,530,1287.4,91028.88,198.99,0.88
Other Kharif pulses,2014,Kharif     ,UTTARAKHAND,12717.0,11859,1287.4,1919758.32,4196.61,0.955454545
Peas & beans (Pulses),2014,Rabi       ,UTTARAKHAND,5572.0,5393,1287.4,841149.12,1838.76,0.733333333
Potato,2014,Kharif     ,UTTARAKHAND,6561.0,70178,1287.4,990448.56,2165.13,9.715
Potato,2014,Rabi       ,UTTARAKHAND,5262.0,50495,1287.4,794351.52,1736.46,10.41461538
Ragi,2014,Kharif     ,UTTARAKHAND,107904.0,149033,1287.4,16289187.84,35608.32,1.483636364
Rapeseed &Mustard,2014,Rabi       ,UTTARAKHAND,14052.0,9963,1287.4,2121289.92,4637.16,0.68
Rice,2014,Kharif     ,UTTARAKHAND,247698.0,561856,1287.4,37392490.08,81740.34,1.738461538
Rice,2014,Summer     ,UTTARAKHAND,12394.0,39004,1287.4,1870998.24,4090.02,3.15
Sesamum,2014,Kharif     ,UTTARAKHAND,1540.0,408,1287.4,232478.4,508.2,0.256153846
Small millets,2014,Kharif     ,UTTARAKHAND,59534.0,78546,1287.4,8987252.64,19646.22,1.311818182
Soyabean,2014,Kharif     ,UTTARAKHAND,10772.0,14327,1287.4,1626141.12,3554.76,0.903333333
Sugarcane,2014,Whole Year ,UTTARAKHAND,100737.0,6108965,1287.4,15207257.52,33243.21,63.462
Sunflower,2014,Whole Year ,UTTARAKHAND,40.0,43,1287.4,6038.4,13.2,1.0375
Tobacco,2014,Whole Year ,UTTARAKHAND,5.0,10,1287.4,754.8,1.65,2.0
Turmeric,2014,Whole Year ,UTTARAKHAND,903.0,1740,1287.4,136316.88,297.99,1.877
Urad,2014,Kharif     ,UTTARAKHAND,12610.0,9538,1287.4,1903605.6,4161.3,0.75
Urad,2014,Summer     ,UTTARAKHAND,57.0,32,1287.4,8604.72,18.81,0.58
Wheat,2014,Rabi       ,UTTARAKHAND,343879.0,662026,1287.4,51911973.84,113480.07,1.543076923
other oilseeds,2014,Kharif     ,UTTARAKHAND,134.0,91,1287.4,20228.64,44.22,0.674
other oilseeds,2014,Rabi       ,UTTARAKHAND,420.0,198,1287.4,63403.2,138.6,0.535
Arhar/Tur,2014,Rabi       ,JHARKHAND,33169.0,44945,1156.6,5007192.24,10945.77,1.818695652
Gram,2014,Rabi       ,JHARKHAND,27679.0,22059,1156.6,4178421.84,9134.07,0.883333333
Maize,2014,Autumn     ,JHARKHAND,106524.0,230750,1156.6,16080863.04,35152.92,1.71625
Masoor,2014,Rabi       ,JHARKHAND,6532.0,4850,1156.6,986070.72,2155.56,0.711176471
Onion,2014,Rabi       ,JHARKHAND,3714.0,21861,1156.6,560665.44,1225.62,6.09375
Peas & beans (Pulses),2014,Rabi       ,JHARKHAND,5571.0,5325,1156.6,840998.16,1838.43,0.9
Potato,2014,Rabi       ,JHARKHAND,16999.0,121786,1156.6,2566169.04,5609.67,7.075
Potato,2014,Winter     ,JHARKHAND,21548.0,157894,1156.6,3252886.08,7110.84,7.390869565
Ragi,2014,Autumn     ,JHARKHAND,21395.0,20856,1156.6,3229789.2,7060.35,0.929473684
Rapeseed &Mustard,2014,Rabi       ,JHARKHAND,27096.0,24208,1156.6,4090412.16,8941.68,0.9625
Rice,2014,Autumn     ,JHARKHAND,139909.0,143816,1156.6,21120662.64,46169.97,1.01
Rice,2014,Winter     ,JHARKHAND,849093.0,1248966,1156.6,128179079.3,280200.69,1.416666667
Sugarcane,2014,Whole Year ,JHARKHAND,713.0,37431,1156.6,107634.48,235.29,42.421
Wheat,2014,Rabi       ,JHARKHAND,63741.0,96435,1156.6,9622341.36,21034.53,1.46625
Wheat,2014,Winter     ,JHARKHAND,23515.0,42516,1156.6,3549824.4,7759.95,1.436428571
